transit_id,pl_period,pl_transit_duration,pl_radius,st_eff_temp,st_radius,ra,dec,source,isPlanet
6273.01,3.052057,3.4817792,13.6453428,5726.0,1.38708,180.546219,-35.548609,TESS,1
6527.01,5.389491,2.0,14.3807,3493.0,0.67,141.611472,-59.673478,TESS,1
6532.01,5.4736892,2.699,18.8155,6229.4,1.5,151.681083,-39.710775,TESS,1
6533.01,2.8656356,3.523,11.1837,8849.0,1.56,156.617346,-56.545537,TESS,1
6537.01,3.6477926,2.667,3.9626,5005.4,0.98,165.14022,-49.077328,TESS,1
654.01,1.5275639,1.3727055,2.6103318,3433.0,0.427953,164.724551,-5.547545,TESS,1
6801.01,1.2245052,1.091,19.6011,4337.4,0.7,308.185081,-44.581239,TESS,1
603.01,16.1798603,6.495,7.89958,5900.8,1.63,141.107854,5.766056,TESS,1
6031.01,2.1499907,3.1026968,20.6364944,6340.0,1.2630399,31.042761,46.687851,TESS,1
6032.01,7.3723906,7.8217079,4.8405988,6083.0,2.5524099,36.784679,32.876956,TESS,1
6274.01,1.1109316,1.9803068,12.8052345,6498.6,2.3323801,164.76388,-60.082938,TESS,1
6282.01,12.4751631,3.937,1.56473,6055.0,1.09,47.031443,-70.110459,TESS,1
6545.01,5.6177467,2.307,5.60938,6315.0,2.48,187.651542,-43.953561,TESS,1
655.01,0.7888389,1.6416539,16.4131054,5568.0,1.0280499,148.416767,-45.659108,TESS,1
6558.01,9.5327064,2.55,2.39108,4504.0,0.72,216.133991,-52.831718,TESS,1
6829.01,23.842,5.577,17.1852,5923.2,1.45,358.85855,-54.494961,TESS,1
604.01,1.07242,1.996,22.0397,5001.6,7.97,122.257466,-30.787939,TESS,0
6044.01,2.2538642,1.5107491,2.1962137,5957.0,1.10261,273.377336,55.206926,TESS,1
6299.01,4.7089027,0.942,6.86414,4351.7,0.85,28.003018,50.920939,TESS,1
6562.01,4.0947485,5.1910541,17.3607607,5983.0,2.1987801,220.299751,-32.363352,TESS,1
6564.01,3.9854465,4.5181131,16.4220671,5904.0,1.71105,205.817879,-56.156449,TESS,1
6568.01,17.4368079,4.3786259,18.6840757,6332.0,1.47515,194.684003,-58.476742,TESS,1
6569.01,5.9337178,1.089,19.9345,3322.0,0.53,184.800928,-46.780305,TESS,1
6784.01,3.1539313,4.023,15.5528,6610.0,1.7,283.270016,-38.399466,TESS,1
6789.01,4.2221583,2.921,7.93123,5589.8,1.02,308.198717,-44.663326,TESS,1
6791.01,18.8224069,1.76,12.5063,5661.0,1.1,299.543066,-53.872432,TESS,1
6792.01,7.9605908,3.236,5.94344,5081.5,0.85,308.340789,-29.441613,TESS,1
6060.01,3.3906311,2.344,8.3102,7373.8,3.54,57.561241,50.620837,TESS,1
6064.01,15.3058859,3.463,13.4962,6803.6,1.75,57.248111,49.111008,TESS,1
6313.01,4.9570983,6.687,15.9349,8120.6,2.62,46.504292,47.461389,TESS,1
6314.01,3.1777383,3.922,19.2706,7233.0,2.06,355.682379,62.468362,TESS,1
6316.01,3.0057526,3.594,17.9698,7581.0,1.74,25.177088,61.00972,TESS,1
6576.01,19.3111424,3.92,9.91342,5850.0,0.92,164.927622,-58.659028,TESS,1
6578.01,2.7543175,1.471,2.11364,3573.0,0.54,188.132336,-37.073844,TESS,1
658.01,4.7192734,1.301,7.15211,6521.0,1.6,150.152654,-34.681865,TESS,0
6588.01,1.7988855,1.415,13.2509,3458.0,0.62,202.23874,-56.782537,TESS,1
6590.01,7.0911739,5.635,14.5208,5924.0,1.37,186.345676,-44.04327,TESS,1
6818.01,10.1956949,1.526,7.45333,5791.0,1.21,10.135045,-56.549045,TESS,1
6820.01,2.014214,1.854,2.55092,5039.0,0.82,89.516875,-56.346708,TESS,1
6822.01,2.7492112,1.866,10.486,3794.0,0.6,21.823385,-77.941125,TESS,1
6826.01,6.4375108,2.572,2.10567,5203.0,0.74,70.371711,-60.407556,TESS,1
6067.01,87.2129046,2.986,2.89746,6236.0,1.22,261.817314,54.84798,TESS,1
6069.01,1.6290926,4.6315189,3.94559,5658.0,1.5037,291.148444,67.527964,TESS,0
6074.01,12.1324506,1.5751733,1.5690907,5865.0,1.0159301,310.421968,35.54592,TESS,1
6075.01,832.9236254,8.6876381,1.7373781,4193.0,0.725064,281.037793,75.99159,TESS,1
6077.01,2.2111104,2.1060279,2.9944585,3761.0,0.656735,314.913879,40.706012,TESS,1
6599.01,2.2059167,0.9395169,1.0369208,3087.0,0.202097,205.923928,-40.041874,TESS,1
660.01,9.2897006,5.3589155,11.4812614,6055.0,1.41549,166.429628,-5.079485,TESS,1
6606.01,2.5354002,1.744,15.299,5526.0,1.34,215.116596,-44.354316,TESS,1
6842.01,5.3920955,4.2434029,18.2452387,5752.18,1.41933,20.636935,13.352227,TESS,1
6857.01,10.0512067,1.763,5.57868,3428.0,0.38,8.810668,-55.889296,TESS,1
6344.01,3.5297965,3.283,15.5125,5846.0,1.48,23.775141,47.751006,TESS,1
6355.01,1.0617107,1.067,5.85456,5589.0,1.06,79.724105,47.54723,TESS,0
661.01,4.0860495,4.5420607,13.0323437,6580.0,1.47741,158.22503,-34.989907,TESS,1
6612.01,2.3207203,1.797,14.0426,4390.0,1.2,229.294897,-33.969293,TESS,1
6616.01,1.1235117,1.039,12.5587,3505.0,0.58,220.664082,-79.454095,TESS,1
6618.01,35.7890963,8.6915413,9.2051754,6218.9,1.90288,84.885928,-59.005736,TESS,1
5848.01,1.5101054,2.993,19.2985,5964.0,1.74,300.737815,-0.046819,TESS,1
5858.01,7.1476512,3.03,11.017,5287.0,0.94,299.798591,23.055057,TESS,1
5861.01,14.3033451,4.769,17.1437,5862.0,1.05,297.980126,24.038241,TESS,1
6098.01,2.7297541,1.439,2.11652,5599.3,1.08,118.936795,-48.041772,TESS,1
6102.01,5.3708293,2.9133817,12.0561316,5878.0,0.986176,75.745949,-59.970953,TESS,1
6103.01,3.2422424,3.1662519,13.8082328,7069.0,1.30309,128.717977,-49.932522,TESS,1
6362.01,6.0602101,3.036,11.0384,6252.0,1.22,77.761817,62.67788,TESS,1
6368.01,1.6197991,0.95,11.4253,3192.0,0.31,86.975303,41.942327,TESS,0
663.01,2.5989031,1.6635706,2.4312854,3719.0,0.512361,160.065852,-8.511083,TESS,1
663.02,4.6955986,2.1638721,2.6626375,3719.0,0.512361,160.065852,-8.511083,TESS,1
663.03,7.1024749,2.7542652,1.9895244,3719.0,0.512361,160.065852,-8.511083,TESS,1
6633.01,6.5479496,2.331,2.28629,4853.5,0.73,63.937745,-62.725017,TESS,1
5865.01,6.6314176,2.372,10.0835,6044.0,1.75,311.221373,6.641216,TESS,1
612.01,0.9136081,1.099,5.5813,7126.0,1.5,110.881841,-37.835468,TESS,1
6125.01,2.3107907,1.963,12.0547,4767.0,0.86,334.899052,12.356411,TESS,1
6373.01,4.9613647,4.318,14.2376,6592.0,1.72,82.782624,60.386769,TESS,1
6379.01,1.5057127,0.244,12.1483,4335.0,0.64,71.496006,57.313785,TESS,1
6389.01,15.8034785,1.648,14.6849,6039.2,1.49,113.185675,33.556826,TESS,1
6649.01,5.9867942,0.904,10.5818,6336.4,1.37,9.208188,24.267798,TESS,1
5885.01,4.7264391,3.196,14.0851,6132.0,2.37,302.999561,55.435028,TESS,1
589.01,2.5183846,2.1596206,21.1354407,10817.0,5.7888398,127.222618,-20.950461,TESS,0
6127.01,6.9191027,4.908,11.0925,5922.0,1.72,318.620542,57.322991,TESS,1
6143.01,4.0938735,4.537,20.6029,5489.0,1.55,329.69363,22.952813,TESS,0
6396.01,8.2100724,1.37,15.5396,6427.0,1.96,122.519401,63.826237,TESS,0
6403.01,742.682809,5.052,9.50064,5931.0,0.98,115.527073,-13.460841,TESS,1
5903.01,2.4707357,1.597,11.779,5869.0,1.53,320.552366,13.129732,TESS,1
5904.01,5.6567374,3.223,13.5941,5975.7,1.57,316.686735,3.185566,TESS,1
5908.01,2.4515393,3.005,11.6029,7143.0,1.32,303.89385,24.521157,TESS,0
5910.01,17.2182695,7.888,8.64247,6330.0,1.29,297.982441,42.754529,TESS,0
5915.01,12.5482879,3.396,13.0082,3923.0,0.59,314.751697,47.54196,TESS,0
6159.01,4.1846077,1.805,11.2001,5714.9,1.12,341.304467,5.918846,TESS,1
6411.01,8.2165446,3.438,7.33005,6114.0,1.09,110.275132,-26.799545,TESS,1
6415.01,20.8380576,3.561,10.4977,6165.0,1.03,104.75678,-36.361061,TESS,1
6673.01,19.7468103,7.1658967,2.6201221,6439.2,1.4073499,172.258188,63.573608,TESS,1
5917.01,4.0387941,3.537,9.54371,6345.0,1.31,300.806373,25.167467,TESS,1
5921.01,5.0114216,4.514,15.3662,6152.0,2.22,312.987123,19.566441,TESS,1
5926.01,3.8116176,1.997,7.38288,5430.0,0.89,308.078444,15.503079,TESS,1
593.01,13.9086,2.987,37.5946,6333.0,2.29,118.059584,-29.714072,TESS,0
6176.01,9.6422713,2.946,12.931,4799.0,0.75,325.850355,24.226309,TESS,1
6425.01,12.1422411,3.453,11.7961,6716.0,1.83,111.502316,-25.491586,TESS,1
6431.01,3.5423487,1.35,8.42588,6195.0,1.15,118.138621,-12.108254,TESS,1
6436.01,6.1879019,2.432,12.4998,5925.5,1.17,128.387144,1.706901,TESS,1
5938.01,2.260431,2.098,3.92152,4452.0,0.74,303.908842,28.659226,TESS,1
6183.01,8.7311119,4.4,11.1752,6047.0,1.69,305.049617,53.962591,TESS,1
6188.01,4.7061119,3.03,4.75935,5660.0,1.0,329.568097,55.805578,TESS,1
6444.01,12.2925281,5.394,14.0235,6019.0,1.49,107.032361,-30.595669,TESS,1
6446.01,4.2240015,1.605,11.5236,3724.0,0.59,117.693204,-2.077809,TESS,1
6447.01,0.6646521,1.272,9.44803,6256.0,0.97,133.25514,-13.050699,TESS,0
6448.01,14.8442674,2.748,7.05099,5920.0,0.96,110.170411,-33.922329,TESS,1
6450.01,3.6092665,2.376,6.6756,4823.0,0.79,134.608621,-6.313801,TESS,1
6451.01,5.495078,2.962,10.0782,6852.0,1.5,117.624526,-31.73015,TESS,1
6699.01,5.322002,3.193,3.84201,4716.0,0.75,317.069584,-63.2505,TESS,1
5951.01,3.1728284,1.777,3.27956,6689.0,1.59,344.175427,43.887339,TESS,1
5956.01,0.9292334,0.983716,10.6079914,3207.0,0.485926,283.317267,59.817657,TESS,1
5958.01,2.3062125,1.5098977,2.0651033,5816.0,0.963996,345.63745,24.24957,TESS,1
596.01,1.5136003,2.4400695,8.3090193,6017.0,2.93328,122.068635,-35.559433,TESS,0
5964.01,3.9816471,3.247,14.4616,5771.0,1.14,339.474237,44.965228,TESS,1
6196.01,3.6119975,4.013,10.1678,5979.0,1.03,334.179666,58.213671,TESS,1
6200.01,3.1923193,1.548,13.949,6003.0,1.83,22.108031,32.136961,TESS,1
6211.01,10.3473602,2.365,10.117,5672.0,1.14,10.011395,24.379676,TESS,1
7470.01,17.9758603,3.3462754,4.7803484,5274.0,0.851795,252.426008,-19.54305,TESS,1
7480.01,5.084334,5.0844391,13.3526344,5692.5,1.73938,305.095724,-19.314727,TESS,1
951.01,2.96845,3.707,20.1857,5761.5,1.4,67.551337,5.298825,TESS,0
6970.01,11.714447,3.5131822,11.53374,5165.0,0.885629,295.49671,42.537932,TESS,1
6978.01,9.1258136,3.173012,0.9704787,4747.13,0.750709,299.638248,-54.937423,TESS,1
7220.01,7.8365317,2.271,16.9425,6167.0,2.21,304.097356,11.829675,TESS,0
7223.01,5.3384038,3.152,13.2522,6250.7,2.1,280.255525,38.209442,TESS,1
7228.01,2.9324083,2.758,13.5533,7696.0,1.44,288.257373,13.150781,TESS,1
7230.01,4.3041912,2.64,12.2161,4856.0,0.91,298.647053,-8.656845,TESS,1
7485.01,3.3870505,2.7109339,11.6939337,5113.0,0.85419,324.837407,-24.684266,TESS,1
7489.01,15.1458746,3.8705032,2.5811442,5018.0,0.740658,313.069035,-17.511992,TESS,1
963.01,11.1178464,4.5596639,8.8518806,5814.9,1.06616,119.1493,-0.772849,TESS,1
964.01,0.60274,1.834,11.8344,5146.2,0.83,109.106905,-8.329732,TESS,0
979.01,1.10578,1.87,7.4741,5650.4,2.62,111.766458,-7.129696,TESS,0
6983.01,31.1571613,5.9839922,2.6946338,6317.08,1.3783,38.742213,9.845805,TESS,1
6986.01,1.2117417,1.046,12.6463,3521.0,0.66,75.876995,35.183943,TESS,1
6990.01,1.5829358,1.64,8.45955,6047.9,0.81,89.836331,35.278155,TESS,1
7238.01,3.930467,2.281,12.1575,4913.0,0.91,296.655105,-3.451828,TESS,1
7245.01,1.6877647,2.189,5.76677,6599.0,1.44,304.521281,18.961127,TESS,1
7248.01,3.8148598,1.404,12.6261,6425.6,1.39,283.992095,27.341106,TESS,1
725.01,0.9889446,1.681,7.2993,6173.3,1.5,133.964876,-20.274779,TESS,0
7497.01,5.2913602,3.5122145,11.5220414,5555.0,1.03676,289.391796,-16.871727,TESS,1
7498.01,2.789278,4.127423,17.4465908,5880.0,1.6373301,323.486044,-21.137732,TESS,1
7502.01,3.1052319,2.8083392,15.7747887,6297.0,1.29988,292.939782,-26.740202,TESS,1
990.01,4.587386,4.36,10.6337,8388.0,1.86,121.913554,-5.770077,TESS,1
997.01,8.4134856,3.5568334,20.5106959,5786.0,0.926261,121.319521,-59.579798,TESS,0
6997.01,16.179367,3.903,10.3462,5576.0,1.07,282.269154,25.693224,TESS,1
7007.01,1.5342604,3.271,6.09992,8194.0,1.7,315.213643,48.803268,TESS,0
7255.01,1.6831237,1.382,10.0219,6264.0,2.0,317.558464,35.900058,TESS,1
726.01,0.46132,1.32,1.89253,6629.0,1.21,113.88333,-36.386962,TESS,0
7261.01,2.3273503,1.74,13.0392,5957.0,1.31,313.418636,47.86839,TESS,1
7269.01,11.656295,2.665,2.94972,4004.0,0.66,293.484598,57.028438,TESS,1
7011.01,19.394038,4.082,10.5887,5493.0,1.08,319.57696,41.398944,TESS,1
7016.01,1.598803,2.438,15.4905,9488.0,1.32,307.898168,39.796755,TESS,1
7018.01,20.3158735,5.276,17.8657,5725.0,0.91,221.073871,77.946044,TESS,1
7026.01,65.5580424,4.167,5.53264,4340.0,0.74,266.836955,65.632257,TESS,1
7272.01,7.5801393,5.019,11.334,5860.0,2.16,313.091003,16.166785,TESS,1
7038.01,8.6000492,3.059,3.12511,6920.0,1.42,246.057741,-32.143789,TESS,1
7299.01,2.7299474,1.104,9.63983,5289.0,0.95,311.940071,15.302412,TESS,1
7300.01,0.6439909,0.645,12.6159,5225.0,0.66,316.272964,17.734665,TESS,1
788.01,6.4872362,2.5986372,3.2602447,4997.0,2.56864,113.695288,-61.240068,TESS,1
7043.01,17.3840061,3.932,1.69425,5228.2,0.82,251.80616,37.885957,TESS,1
7051.01,4.9131459,1.25,7.84064,5999.0,1.12,272.797502,5.982054,TESS,0
7054.01,14.7595601,5.5790065,7.3454534,4708.0,0.569838,269.095123,-2.404231,TESS,1
7059.01,4.4626647,3.0802705,13.3934403,7587.0,1.3951401,270.444183,-2.97098,TESS,1
7323.01,4.776694,1.706,4.23234,5625.0,1.07,288.863832,55.446795,TESS,1
802.01,3.693916,1.7264201,0.6501353,5235.78,0.74982,97.985715,-68.7118,TESS,1
810.01,28.3057042,4.8265036,2.7465985,5704.59,1.40065,62.854009,-69.474879,TESS,1
810.02,90.8479191,11.1179142,2.6152426,5704.59,1.40065,62.854009,-69.474879,TESS,1
7076.01,3.4747684,3.054,16.2878,6572.0,1.65,319.341171,44.560338,TESS,1
7082.01,2.253174,1.118,11.9013,3340.0,0.33,202.249317,40.195722,TESS,1
7348.01,3.3390124,0.433,8.75979,4436.0,0.75,315.170364,52.614379,TESS,1
7352.01,4.0662367,3.721,10.981,5689.0,1.49,337.38837,18.688473,TESS,0
7353.01,6.2157513,3.295,10.0556,6015.2,1.65,329.222214,39.356756,TESS,1
816.01,1.55747,2.714,3.80336,4146.6,0.62,116.010481,-36.996503,TESS,0
817.01,1.10223,2.598,7.4694027,8747.0,2.23767,74.286788,-66.390334,TESS,0
820.01,3.752062,3.680056,14.937131,6300.0,1.48,208.928011,-32.159712,TESS,1
7357.01,60.3541599,6.682,6.66479,5658.0,1.06,231.256152,72.471217,TESS,1
840.01,3.7993182,2.302,8.54839,5318.0,0.97,198.132842,-45.590574,TESS,1
841.01,3.4934316,1.453,11.4663,5153.0,0.9,94.942993,-53.226707,TESS,1
6859.01,9.6804752,3.922,11.5702,5622.0,1.16,21.648785,-63.96451,TESS,1
6871.01,12.4652143,3.635,2.51956,5647.1,0.88,48.936836,18.484536,TESS,1
7110.01,8.8182594,2.169,13.1872,6052.0,1.84,296.584159,56.166677,TESS,1
7111.01,7.0634276,2.056,11.2092,6354.0,1.34,338.88337,45.834178,TESS,1
7119.01,2.5933417,3.253,15.3451,6258.1,1.57,344.8819,54.888207,TESS,1
7376.01,7.4861705,2.425,11.6489,5658.0,1.11,346.436934,22.72214,TESS,1
846.01,14.20489,4.924,12.4595,6316.3,1.21,26.376875,-51.296821,TESS,0
857.01,3.9080236,3.292,15.1385,6143.0,1.63,25.871364,-14.149185,TESS,1
860.01,6.4535152,2.202,19.7517,5906.0,1.58,43.546163,-41.514421,TESS,1
861.01,6.7391601,2.537,30.8876,10341.0,3.39,119.533518,-60.780499,TESS,0
6877.01,33.5920255,6.385,9.88421,5468.0,0.91,164.189386,9.673946,TESS,1
6881.01,1.9769396,3.021,15.8982,6440.5,1.65,56.22842,45.507976,TESS,1
6889.01,10.5465818,3.4172956,18.8533824,5726.0,1.0922101,199.484552,16.418007,TESS,1
689.01,1.66402,3.397,7.65443,4841.3,0.78,147.005591,-48.320751,TESS,0
713.01,35.9993588,4.1814011,2.2253394,4316.7,0.651075,102.021376,-65.624257,TESS,1
713.02,1.8715209,1.0213466,1.0618157,4316.7,0.651075,102.021376,-65.624257,TESS,1
7387.01,9.0856617,2.9738059,12.2780704,5999.0,1.41459,111.340399,-67.067351,TESS,1
739.01,9.0150439,1.6002059,12.2284921,6083.61,1.1584001,104.991003,-57.618675,TESS,1
7395.01,125.8659048,9.1490581,11.5595833,5968.88,1.0645,297.465335,42.882852,TESS,1
7142.01,6.5433068,3.114,16.0666,5295.0,1.07,250.44698,14.772788,TESS,1
715.01,19.2879579,2.1841643,1.7145308,3075.0,0.229824,113.852328,-73.577409,TESS,1
7409.01,2.6800806,1.828,13.7764,6164.0,1.69,352.579845,30.717768,TESS,1
7411.01,3.1551543,2.97,11.3807,5808.3,1.5,2.541349,44.255949,TESS,1
884.01,2.7809,1.803,56.3202,11246.0,5.45,93.921031,11.832621,TESS,0
894.01,4.3433389,4.514,24.4433,9900.0,3.83,96.793934,-4.7801,TESS,0
6906.01,3.4770171,2.5101218,11.8571021,5225.91,0.84127,129.178395,19.173801,TESS,1
6910.01,2.5139302,2.9912384,12.9860395,5585.0,1.10185,271.511307,78.061627,TESS,1
6916.01,3.9155539,3.72,16.5322,6285.0,1.62,108.382077,9.639457,TESS,1
7153.01,27.6174987,4.509,3.92928,5469.0,0.9,190.256094,88.082025,TESS,1
7424.01,3.1271505,2.492,6.0926,5414.0,0.91,25.305352,32.400416,TESS,1
7428.01,3.1467998,2.128,4.88984,5525.0,0.78,343.851366,64.445455,TESS,1
7431.01,1.1919382,1.404,9.57462,5858.0,1.87,1.114757,57.32207,TESS,1
896.01,3.52985,1.907,3.20773,6627.0,1.37,89.15458,10.551759,TESS,0
6925.01,5.9785287,2.481,13.9371,3674.0,0.59,101.98876,22.935209,TESS,1
6929.01,719.5740937,2.942,10.9394,4854.0,0.78,175.578807,-0.699336,TESS,1
6932.01,8.9533044,5.747,11.7455,5808.0,1.46,158.158632,12.678595,TESS,1
6933.01,9.765482,5.01,12.1312,5887.0,2.35,177.760407,-0.674683,TESS,1
7173.01,0.6257352,0.8361985,9.1590642,3718.0,0.593043,347.956369,65.229824,TESS,0
718.01,12.8650769,3.979,1.90058,5031.0,0.81,94.167445,-62.648403,TESS,0
7184.01,1.1976555,1.257,1.53572,5598.9,0.91,2.494564,18.77383,TESS,1
7436.01,4.0616142,2.202,13.9054,6525.0,3.26,12.93336,48.580641,TESS,1
7444.01,5.885604,1.87,18.5216,6294.0,2.72,42.316239,58.769522,TESS,1
7448.01,5.0458476,4.594,16.1953,5959.0,1.7,44.078355,49.377685,TESS,1
7452.01,3.0493323,2.079,10.8517,6336.0,1.84,3.51175,58.16708,TESS,1
914.01,2.3374921,2.279,4.00659,5963.4,1.54,48.726093,-44.961855,TESS,0
7186.01,1.7024504,2.913,16.0263,6026.0,2.0,288.686,-11.382517,TESS,1
7193.01,5.4934218,3.658,17.1065,6028.0,1.25,268.665324,3.68699,TESS,0
7454.01,3.1733972,3.857,17.95,6227.0,2.23,37.777366,40.724963,TESS,1
935.01,2.23294,2.032,15.959056,4814.0,0.804149,96.248202,-59.804574,TESS,0
936.01,7.936533,1.8486897,7.76368,4320.0,0.85,111.036157,-78.442588,TESS,1
939.01,7.6107227,4.249,12.4861,6159.5,1.53,63.786841,-7.315748,TESS,1
6955.01,5.1185703,6.274,11.7972,6547.8,2.55,92.934009,25.038945,TESS,1
6958.01,5.9815745,2.5574444,13.6663996,4403.0,0.667127,271.178306,70.430348,TESS,1
6963.01,8.8349261,6.2442811,9.0595904,3303.0,1.1499799,63.928339,29.166542,TESS,1
6966.01,2.1659522,1.5926216,2.9108183,6194.54,1.30635,61.131862,16.216647,TESS,1
7203.01,5.7351935,2.927,9.87741,5042.0,0.77,267.339012,12.649502,TESS,1
721.01,12.2877358,4.445,2.09232,6008.62,1.3,63.199385,-64.347805,TESS,1
7212.01,75.6979471,6.261,6.79508,5422.0,0.91,286.125676,59.85935,TESS,1
7214.01,8.9093753,4.595,13.9451,6375.0,1.65,296.93748,-3.802666,TESS,1
7216.01,3.1243759,3.93,12.9639,5477.0,1.71,291.820807,12.282756,TESS,1
7217.01,3.9859545,3.729,13.1539,5566.0,1.71,305.033226,-6.073279,TESS,1
K2-329 b,12.4551225,3.621,8.675766,5282.0,0.822,351.1353785,-5.1641451,K2,1
K2-66 b,5.06963,4.71,2.49,5887.0,1.67,331.5266563,-10.7115362,K2,1
K2-32 b,8.992,3.488,5.299,5271.0,0.86,252.426008,-19.5430504,K2,1
K2-32 c,20.66093,4.35,3.134,5271.0,0.86,252.426008,-19.5430504,K2,1
K2-265 b,2.36902,2.3088,1.70824866,5420.0,0.92,342.0316493,-14.4947789,K2,1
Wolf 503 b,6.00127,1.33,2.043,4716.0,0.689,206.8461979,-6.1393369,K2,1
K2-59 b,20.6921,2.76,2.41,5055.0,0.731,338.94255,-14.027727,K2,1
K2-258 b,19.0921,6.0,3.0,6351.0,1.31,187.6314027,-1.1609171,K2,1
K2-290 c,48.36685,8.14,11.276254,6302.0,1.511,234.8578846,-20.1988975,K2,1
K2-295 b,4.024867,2.4984,10.054473,4444.0,0.7,19.6101417,6.8167277,K2,1
K2-136 c,17.30713,3.449,3.0,4500.0,0.677,67.4128615,22.8825674,K2,1
K2-136 d,25.575,3.04,1.565,4500.0,0.677,67.4128615,22.8825674,K2,1
EPIC 248639411.01,3.577394,1.7,3.05,4626.0,0.799,154.2501533,6.8664785,K2,1
K2-351 b,7.806164,2.78,2.54,5769.0,1.05,206.6522408,-11.8049588,K2,1
K2-47 b,31.6372,4.0,1.89,5054.0,0.76,168.5825696,2.7805614,K2,1
K2-290 b,9.21165,4.96,3.06,6302.0,1.511,234.8578846,-20.1988975,K2,1
K2-245 b,11.89307,4.2,4.34,5793.0,1.25,185.181563,-1.5909138,K2,1
K2-242 b,6.51389,2.0,2.54,3459.0,0.37,179.8358421,-6.5178542,K2,1
HD 73344 b,15.611,3.304,2.884,6252.6,1.22,129.6894456,23.6852651,K2,1
K2-32 e,4.34934,2.671,1.212,5271.0,0.86,252.426008,-19.5430504,K2,1
K2-99 b,18.24783,11.1,11.88151954,6069.0,2.55,208.7737624,-5.4424943,K2,1
K2-241 b,26.8199,4.1,2.55,5262.0,0.75,181.2386829,-6.8052985,K2,1
EPIC 206032309.01,4.1107634,1.31,1.01,2989.0,0.18,341.2404563,-13.9011223,K2,1
K2-32 d,31.71701,4.888,3.484,5271.0,0.86,252.426008,-19.5430504,K2,1
K2-136 b,7.9752,2.67,1.014,4500.0,0.677,67.4128615,22.8825674,K2,1
K2-253 b,4.00167,2.1,12.67,6027.0,1.1,186.0853062,-6.3789537,K2,1
EPIC 246947582.01,21.371372,6.6,16.514,4692.0,1.14,71.8635481,17.2130767,K2,1
EPIC 212297394 b,2.289363,1.88,1.48,5171.0,0.8,207.2061241,-17.6098985,K2,1
K2-75 b,7.8142,5.48,2.67,5995.0,1.56,338.844896,-7.469895,K2,1
K2-75 c,18.311,6.42,2.77,5995.0,1.56,338.844896,-7.469895,K2,1
K2-77 b,8.2000844,2.544,2.4996027,5160.0,0.792,55.228521,12.572448,K2,1
EPIC 205990339.01,19.44212,2.27904,22.0,3864.0,0.35,330.9718285,-15.1061088,K2,0
EPIC 212297394 c,5.213965,2.62,2.27,5171.0,0.8,207.2061241,-17.6098985,K2,1
K2-87 b,9.726618,4.56,7.6,5747.0,1.401,66.2363638,18.8273617,K2,1
K2-252 b,13.81513,3.6,1.74,5152.0,0.82,182.3663818,-8.3096141,K2,1
EPIC 226042826.01,3.128977,3.3,1.282,5140.0,0.976,263.960982,-21.3840777,K2,1
EPIC 201164625.01,2.71189,3.1008,4.34,6402.0,3.16745,181.5936878,-4.9467043,K2,1
K2-292 b,16.9841,3.66,2.63,5725.0,1.09,205.3758786,-9.9460704,K2,1
K2-230 b,2.86041,2.6,1.96,5945.0,1.39,191.363117,-6.576051,K2,1
K2-255 b,1.96417,1.1,2.9,4676.0,0.69,189.9128532,-3.3705631,K2,1
EPIC 204489514.01,10.2236,10.3992,132.0,6960.0,2.04,240.7566702,-22.1313448,K2,1
EPIC 201111557.01,2.30183,1.9008,1.12,4616.52,0.762602,183.8462454,-6.2683289,K2,1
EPIC 249599275.01,11.29231,2.9,2.348,4660.0,0.689,236.2746666,-20.5129632,K2,1
EPIC 211892082.01,10.90364,2.4,2.214,3929.0,0.59,131.3004022,18.6097799,K2,1
K2-225 b,15.8723,6.192,3.60929179,5520.0,1.7,186.5410958,-9.6248232,K2,1
K2-49 b,2.77065,2.307,1.93,4175.0,0.45,177.3202331,3.4755183,K2,1
EPIC 201569483.01,5.7968861,2.57,24.2,4721.0,0.72,167.1711994,1.5774487,K2,0
EPIC 206532093.01,2.2021868,6.27,56.5,5695.0,0.96,335.578027,-4.2062777,K2,1
K2-59 c,11.2954,1.75,2.3,5055.0,0.731,338.94255,-14.027727,K2,1
EPIC 212035441.01,2.714743,1.6,1.198,3634.0,0.415,128.1350093,20.8446748,K2,1
K2-354 b,3.793306,1.53,1.56,3669.0,0.41,129.1299193,10.1472175,K2,1
EPIC 205947214.01,54.169832,4.23,22.0,3836.0,0.55,334.6166913,-16.4609407,K2,1
EPIC 202634963.01,28.707623,3.61,21.2,5838.0,1.03,242.8978737,-28.9346559,K2,1
EPIC 201729655.01,9.321691,3.6,17.325,5089.0,0.678,166.2565337,4.1450789,K2,1
EPIC 211408558.01,9.967689,4.3,2.005,5882.0,1.031,129.3084996,11.7716683,K2,1
EPIC 202086291.01,2.4343734,7.44,61.4,5568.0,0.9,94.4496805,25.6025195,K2,1
EPIC 201521212.01,19.565799,5.3,6.412,4486.0,0.854,163.715838,0.848677,K2,1
EPIC 246061904.01,7.084267,3.0,3.848,4572.0,0.765,346.0424212,-7.9825154,K2,1
EPIC 212746655.01,34.383193,3.7,2.856,5666.0,0.972,199.2565541,-7.0707387,K2,1
EPIC 202126888.01,1.84617,3.0,2.14,3252.0,0.21,98.047519,27.2197459,K2,0
EPIC 211673349.01,4.894289,2.1048,4.1,4440.0,0.686,130.7774233,15.554317,K2,1
